t,x,dx,ddx,f,x2,dx2,xdx,c
4.023026,0.001511,-0.008116,-0.215218,2.316948,2.28E-06,0.046318788,-1.23E-05,1
4.023126,0.00151,-0.008229,-0.270117,2.288088,2.28E-06,0.072963194,-1.24E-05,1
4.023226,0.001509,-0.008156,-0.209652,2.311895,2.28E-06,0.043953961,-1.23E-05,1
4.023326,0.001508,-0.008266,-0.263471,2.282497,2.27E-06,0.069416968,-1.25E-05,1
4.023426,0.001508,-0.00825,-0.238077,2.305823,2.27E-06,0.056680658,-0.000012441,1
4.023526,0.001507,-0.008355,-0.286781,2.292494,2.27E-06,0.082243342,-1.26E-05,1
4.023626,0.001506,-0.008334,-0.256784,2.31362,2.27E-06,0.065938023,-1.26E-05,1
4.023726,0.001505,-0.008374,-0.265355,2.298658,2.27E-06,0.070413276,-1.26E-05,1
4.023826,0.001504,-0.008471,-0.307972,2.301771,2.26E-06,0.094846753,-1.27E-05,1
4.023926,0.001503,-0.008383,-0.23652,2.320233,2.26E-06,0.05594171,-1.26E-05,1
4.024026,0.001502,-0.00848,-0.280534,2.286732,2.26E-06,0.078699325,-1.27E-05,1
4.024126,0.001501,-0.008451,-0.246414,2.306277,2.25E-06,0.060719859,-1.27E-05,1
4.024226,0.0015,-0.008544,-0.287379,2.289492,0.00000225,0.08258669,-0.000012816,1
4.024326,0.0015,-0.008452,-0.214541,2.30746,0.00000225,0.046027841,-0.000012678,1
4.024426,0.001499,-0.008605,-0.293409,2.27312,2.25E-06,0.086088841,-1.29E-05,1
4.024526,0.001498,-0.008568,-0.25404,2.308429,2.24E-06,0.064536322,-1.28E-05,1
4.024626,0.001497,-0.008654,-0.29034,2.289178,2.24E-06,0.084297316,-1.30E-05,1
4.024726,0.001496,-0.008675,-0.285369,2.305282,2.24E-06,0.081435466,-1.30E-05,1
4.024826,0.001495,-0.008694,-0.279949,2.30223,2.24E-06,0.078371443,-1.30E-05,1
4.024926,0.001494,-0.008713,-0.274152,2.299351,2.23E-06,0.075159319,-1.30E-05,1
4.025026,0.001493,-0.00873,-0.268043,2.296226,2.23E-06,0.07184705,-1.30E-05,1
4.025126,0.001492,-0.008806,-0.297681,2.292889,2.23E-06,0.088613978,-1.31E-05,1
4.025226,0.001491,-0.008818,-0.286796,2.305864,2.22E-06,0.082251946,-1.31E-05,1
4.025326,0.00149,-0.008889,-0.312147,2.300359,2.22E-06,0.09743575,-1.32E-05,1
